'440000'|'ПЕНЗА'|'УЛ.СУВОРОВА,ДОМ 81'|'045655001'|'ПЕНЗЕНСКОЕ ОСБ N 8624'|'ПЕНЗЕНСКОЕ ОСБ N 8624'|'045655635'|'(8412)632489'|'09237703'|04.08.2010|'30101810000000000635'|30.05.1994
'440052'|'ПЕНЗА'|'УЛ.КУЙБЫШЕВА,14'|'045655001'|'ОАО "ГУБЕРНСКИЙ БАНК"ТАРХАНЫ"'|'ТАРХАНЫ'|'045655724'|'(8412)552283'|'09237695'|27.08.2010|'30101810500000000724'|20.01.1994
'614070'|'ПЕРМЬ'|'УЛ. БУЛЬВАР ГАГАРИНА,44'|'045773001'|'РКЦ ПЕРМЬ'|'ПЕРМЬ'|'045744000'|'(342)2482924,2483884'|'09185018'|10.09.2007||20.01.1994
'614990'|'ПЕРМЬ'|'УЛ.ОРДЖОНИКИДЗЕ,4'|'045773001'|'ЗАПАДНО-УРАЛЬСКИЙ БАНК СБЕРБАНКА РФ'|'ЗАПАДНО-УРАЛЬСКИЙ БАНК СБЕРБАН'|'045773603'|'(342)2102719,2102939'|'02809450'|06.08.2010|'30101810900000000603'|25.11.1994
'614096'|'ПЕРМЬ'|'УЛ.ЛЕНИНА,68'|'045773001'|'"ЗАО АКИБ "ПОЧТОБАНК"'|'ПОЧТОБАНК'|'045773705'|'(342)2360864'|'24046395'|27.08.2010|'30101810400000000705'|20.01.1994
'614045'|'ПЕРМЬ'|'УЛ.БОЛЬШЕВИСТСКАЯ,120'|'045773001'|'ОАО АКБ "ЭКОПРОМБАНК"'|'ЭКОПРОМБАНК'|'045773707'|'(342)2195311'|'12036859'|27.08.2010|'30101810000000000707'|20.01.1994
'614000'|'ПЕРМЬ'|'УЛ.КУЙБЫШЕВА,10'|'045773001'|'ОАО АКБ "ПЕРМЬ"'|'ПЕРМЬ'|'045773756'|'(342)2351101,2351607'|'09185461'|27.08.2010|'30101810200000000756'|20.01.1994
'614010'|'ПЕРМЬ'|'КОМСОМОЛЬСКИЙ ПР.,80'|'045773001'|'ОАО АКБ "ПЕРМИНВЕСТБАНК"'|'ПЕРМИНВЕСТБАНК'|'045773764'|'(342)2443272,2443345'|'09185544'|07.04.2008|'30101810700000000764'|20.01.1994
'614990'|'ПЕРМЬ'|'УЛ.ЛЕНИНА,64'|'045773001'|'ОАО АКБ "УРАЛ ФД"'|'УРАЛ ФД'|'045773790'|'(342)2401001,2401083'|'09807543'|06.08.2010|'30101810800000000790'|20.01.1994
'614000'|'ПЕРМЬ'|'УЛ.СИБИРСКАЯ,2'|'045773001'|'ПЕРМСКИЙ ФИЛИАЛ "ТКБ" (ЗАО)'|'ТКБ'|'045773803'|'(342)2125055'|'35212684'|27.08.2010|'30101810700000000803'|06.10.1994
'617760'|'ЧАЙКОВСКИЙ'|'ПРИМОРСКИЙ Б-Р,28'|'045773001'|'РКЦ ЧАЙКОВСКИЙ'|'ЧАЙКОВСКИЙ'|'045763000'|'(241)32508'|'09185633'|21.01.2010||20.01.1994
'614000'|'ПЕРМЬ'|'УЛ.ОСИНСКАЯ,12'|'045773001'|'ГРКЦ ГУ БАНКА РОССИИ ПО ПЕРМСКОМУ КРАЮ'|'ГУ БАНКА РОССИИ ПО ПЕРМСКОМУ К'|'045773001'|'(342)2187663,2187457'|'48407449'|02.07.2007||20.01.1994
'617120'|'ВЕРЕЩАГИНО'|'УЛ.ФРУНЗЕ,67А'|'045773001'|'РКЦ ВЕРЕЩАГИНО'|'ВЕРЕЩАГИНО'|'045790000'|'(34254)32035'|'09185076'|02.02.2010||20.01.1994
'617470'|'КУНГУР'|'УЛ.СОВЕТСКАЯ,20'|'045773001'|'РКЦ КУНГУР'|'КУНГУР'|'045793000'|'(34271)62183'|'48407455'|22.05.2006||20.01.1994
'618900'|'ЛЫСЬВА'|'УЛ.СМЫШЛЯЕВА,15'|'045773001'|'РКЦ ЛЫСЬВА'|'ЛЫСЬВА'|'045794000'|'(249)20473'|'44829142'|15.07.2010||20.01.1994
'618554'|'СОЛИКАМСК'|'УЛ.20-ЛЕТ ПОБЕДЫ,122'|'045773001'|'РКЦ СОЛИКАМСК'|'СОЛИКАМСК'|'045795000'|'(34253)48903'|'12040660'|21.01.2010||20.01.1994
'617830'|'ЧЕРНУШКА'|'УЛ.НЕФТЯНИКОВ,3А'|'045773001'|'РКЦ ЧЕРНУШКА'|'ЧЕРНУШКА'|'045798000'|'(261)32368'|'36436138'|15.02.2010||20.01.1994
'619000'|'КУДЫМКАР'|'УЛ.50-ЛЕТ ОКТЯБРЯ,24'|'045773001'|'РКЦ КУДЫМКАР'|'КУДЫМКАР'|'045799000'|'(260)21571'|'09186012'|27.10.2003||20.01.1994
'180000'|'ПСКОВ'|'ОКТЯБРЬСКИЙ ПР.,8'|'045805001'|'ГРКЦ ГУ БАНКА РОССИИ ПО ПСКОВСКОЙ ОБЛ.'|'ГУ БАНКА РОССИИ ПО ПСКОВСКОЙ О'|'045805001'|'(8112)694806,694803'|'09243000'|10.12.2007||20.01.1994
'180000'|'ПСКОВ'|'ОКТЯБРЬСКИЙ ПР.,23/25'|'045805001'|'ПСКОВСКОЕ ОСБ N 8630'|'ПСКОВСКОЕ ОСБ N 8630'|'045805602'|'(8112)698888,698999'|'02810364'|11.08.2010|'30101810300000000602'|28.02.1995
'180016'|'ПСКОВ'|'РИЖСКИЙ ПР.,40-Б'|'045805001'|'ОАО КБ "ПСКОВБАНК"'|'ПСКОВБАНК'|'045805703'|'(8112)563743,571556'|'09243017'|24.11.2010|'30101810500000000703'|20.01.1994
'119071'|'МОСКВА'|'ЛЕНИНСКИЙ ПР.,15А'|'044552000'|'ИНВЕСТИЦИОННЫЙ БАНК "ВЕСТА" (ООО)'|'ВЕСТА'|'044552755'|'(495)7754388'|'20921624'|01.09.2010|'30101810400000000755'|20.01.1994
'180004'|'ПСКОВ'|'УЛ.ЯНА ФАБРИЦИУСА,27'|'045805001'|'ПСКОВСКИЙ ФИЛИАЛ ОАО "БАЛТИЙСКИЙ БАНК"'|'БАЛТИЙСКИЙ БАНК'|'045805733'|'(8112)698001,698002'|'34645234'|11.08.2010|'30101810800000000733'|15.11.1994
'181600'|'ГДОВ'|'УЛ.НИКИТИНА,18-А'|'045805001'|'РКЦ ГДОВ'|'ГДОВ'|'045852000'|'(81131)21588,21055'|'20921713'|17.05.2005||20.01.1994
'182100'|'ВЕЛИКИЕ ЛУКИ'|'ПР.ЛЕНИНА,47'|'045805001'|'РКЦ ВЕЛИКИЕ ЛУКИ'|'ВЕЛИКИЕ ЛУКИ'|'045853000'|'(81153)46401,46440'|'20921676'|04.05.2008||20.01.1994
'182100'|'ВЕЛИКИЕ ЛУКИ'|'УЛ.КОМСОМОЛЬСКАЯ,27А'|'045853000'|'ОАО КБ "ВЕЛИКИЕ ЛУКИ БАНК"'|'ВЕЛИКИЕ ЛУКИ БАНК'|'045853729'|'(81153)51955,52918'|'09243276'|11.08.2010|'30101810200000000729'|20.01.1994
'182100'|'ВЕЛИКИЕ ЛУКИ'|'УЛ.К.ЛИБНЕХТА,15'|'045853000'|'ОАО КБ "ВАКОБАНК"'|'ВАКОБАНК'|'045853774'|'(81153)52038,51583'|'09243721'|11.08.2010|'30101810200000000774'|20.01.1994
'182330'|'ОПОЧКА'|'УЛ.ПУШКИНА,5'|'045805001'|'РКЦ ОПОЧКА'|'ОПОЧКА'|'045861000'|'(81138)21517,23424'|'20921736'|19.04.2007||20.01.1994
'119049'|'МОСКВА'|'КАЛУЖСКАЯ ПЛ.,1-1'|'044583001'|'ОАО КБ "РУСЬРЕГИОНБАНК"'|'РУСЬРЕГИОНБАНК'|'044583412'|'(495)2303969'|'09243164'|27.08.2010|'30101810200000000412'|20.01.1994
'347800'|'КАМЕНСК-ШАХТИНСКИЙ'|'УЛ.ГАГАРИНА,52'|'046015001'|'РКЦ КАМЕНСК-ШАХТИНСКИЙ'|'КАМЕНСК-ШАХТИНСКИЙ'|'046006000'|'(86365)73966,73389'|'24194428'|24.12.2007||20.01.1994
'347800'|'КАМЕНСК-ШАХТИНСКИЙ'|'ПР.КАРЛА МАРКСА,31/33'|'046006000'|'ОАО КБ "ДОНБАНК"'|'ДОНБАНК'|'046006935'|'(86365)71174,71451'|'34115364'|27.08.2010|'30101810100000000935'|20.09.1994
'347630'|'САЛЬСК'|'УЛ.ЛЕНИНА,14'|'046015001'|'РКЦ САЛЬСК'|'САЛЬСК'|'046009000'|'(86372)50640,51916'|'24194167'|13.08.2010||20.01.1994
'347210'|'МОРОЗОВСК'|'УЛ.К.МАРКСА,20'|'046015001'|'РКЦ МОРОЗОВСК'|'МОРОЗОВСК'|'046011000'|'(86384)51083,43986'|'24193570'|12.07.2010||20.01.1994
'344082'|'РОСТОВ-НА-ДОНУ'|'УЛ.ШАУМЯНА,38/39'|'046027000'|'ООО "РУССКИЙ НАЦИОНАЛЬНЫЙ БАНК"'|'РУССКИЙ НАЦИОНАЛЬНЫЙ БАНК'|'046027835'|'(863)2999415,2999418'|'09801345'|27.08.2010|'30101810700000000835'|20.01.1994
'347210'|'МОРОЗОВСК'|'УЛ.КИРОВА,29'|'046011000'|'МОРОЗОВСКИЙ ФИЛИАЛ ОАО РАКБ"ДОНХЛЕББАНК"'|'ДОНХЛЕББАНК'|'046011925'|'(86314)23734,23752'|'34127195'|27.08.2010|'30101810800000000925'|29.07.1994
'347900'|'ТАГАНРОГ'|'ПЕР.ЛЕРМОНТОВСКИЙ,22'|'046015001'|'РКЦ ТАГАНРОГ'|'ТАГАНРОГ'|'046013000'|'(8634)312517,312518'|'24193038'|03.12.2007||20.01.1994
'347900'|'ТАГАНРОГ'|'УЛ.ГРЕЧЕСКАЯ,71'|'046013000'|'ОАО"ТАГАНРОГБАНК"'|'ТАГАНРОГБАНК'|'046013946'|'(8634)310975'|'34111455'|27.08.2010|'30101810100000000946'|25.11.1994
'346500'|'ШАХТЫ'|'УЛ.СОВЕТСКАЯ,161'|'046015001'|'РКЦ ШАХТЫ'|'ШАХТЫ'|'046014000'|'(86362)24510,58328'|'24192576'|16.08.2010||20.01.1994
'346500'|'ШАХТЫ'|'ПР.КРАСНОЙ АРМИИ,140'|'046014000'|'МКБ "ДОН-ТЕКСБАНК" ООО'|'ДОН-ТЕКСБАНК'|'046014718'|'(86362)24671'|'24146116'|27.08.2010|'30101810500000000718'|20.01.1994
'346918'|'НОВОШАХТИНСК'|'УЛ.САДОВАЯ,30'|'046036000'|'ФМКБ "ДОН-ТЕКСБАНК" ООО В Г.НОВОШАХТИНСКЕ'|'ДОН-ТЕКСБАНК'|'046036916'|'(86369)25954,24764'|'34127114'|27.08.2010|'30101810100000000916'|15.06.1994
'344006'|'РОСТОВ-НА-ДОНУ'|'ПР.СОКОЛОВА 22А'|'046015001'|'ГРКЦ ГУ БАНКА РОССИИ ПО РОСТОВСКОЙ ОБЛ.'|'ГУ БАНКА РОССИИ ПО РОСТОВСКОЙ'|'046015001'|'(863)2401749,2637154'|'24175773'|18.10.2007||20.01.1994
'344068'|'РОСТОВ-НА-ДОНУ'|'УЛ.ЕВДОКИМОВА,37'|'046015001'|'ЮГО-ЗАПАДНЫЙ БАНК СБЕРБАНКА РФ'|'ЮГО-ЗАПАДНЫЙ БАНК СБЕРБАНКА РФ'|'046015602'|'(863)2878241,2878111'|'09246903'|03.08.2010|'30101810600000000602'|30.05.1994
'344082'|'РОСТОВ-НА-ДОНУ'|'УЛ.БОЛЬШАЯ САДОВАЯ, 14'|'046015001'|'ОАО АКБ "КАПИТАЛБАНК"'|'КАПИТАЛБАНК'|'046015728'|'(863)2402990,2674744'|'31651866'|27.08.2010|'30101810500000000728'|20.01.1994
'109240'|'МОСКВА'|'УЛ.ГОНЧАРНАЯ,11 СТР.1'|'044579000'|'КБ "РЭБ" (ЗАО)'|'РЭБ'|'044579741'|'(495)9250128,9250117'|'24153783'|27.08.2010|'30101810000000000741'|20.01.1994
'347740'|'ЗЕРНОГРАД'|'УЛ.ЧКАЛОВА,19'|'046027000'|'ЗЕРНОГРАДСКИЙ ФИЛИАЛ ОАО РАКБ "ДОНХЛЕББАНК"'|'ДОНХЛЕББАНК'|'046027748'|'(86359)33933,32283'|'24229339'|27.08.2010|'30101810800000000748'|11.03.1994
'344082'|'РОСТОВ-НА-ДОНУ'|'УЛ.ШАУМЯНА,36А'|'046015001'|'ОАО РАКБ "ДОНХЛЕББАНК"'|'ДОНХЛЕББАНК'|'046015761'|'(863)2674060,2671780'|'24185062'|27.08.2010|'30101810800000000761'|20.01.1994
'344000'|'РОСТОВ-НА-ДОНУ'|'ПР.СОКОЛОВА,62'|'046015001'|'ОАО КБ "ЦЕНТР-ИНВЕСТ"'|'ЦЕНТР-ИНВЕСТ'|'046015762'|'(863)2648618,2640808'|'27210292'|14.09.2009|'30101810100000000762'|20.01.1994
'344010'|'РОСТОВ-НА-ДОНУ'|'ПЕР.УНИВЕРСИТЕТСКИЙ,115А'|'046015001'|'РОСТОВСКИЙ-НА-ДОНУ ФИЛИАЛ АПБ"СОЛИДАРНОСТЬ"'|'СОЛИДАРНОСТЬ'|'046015778'|'(863)2613088'|'33328170'|27.08.2010|'30101810000000000778'|20.01.1994
'346720'|'АКСАЙ'|'УЛ.БУДЕННОГО,138'|'046027000'|'ФИЛИАЛ N 1 ОАО КБ "ЦЕНТР-ИНВЕСТ"'|'ЦЕНТР-ИНВЕСТ'|'046027786'|'(86350)59400,59433'|'24249922'|27.08.2010|'30101810600000000786'|11.03.1994
'344068'|'РОСТОВ-НА-ДОНУ'|'ПР.МИХАИЛА НАГИБИНА,32/2'|'046015001'|'ОАО "ДОНКОМБАНК"'|'ДОНКОМБАНК'|'046015804'|'(863)2456620,2725401'|'09246045'|27.08.2010|'30101810000000000804'|20.01.1994
'344029'|'РОСТОВ-НА-ДОНУ'|'ПР.СЕЛЬМАШ,102'|'046015001'|'ОАО АКБ"СЕЛЬМАШБАНК"'|'СЕЛЬМАШБАНК'|'046015860'|'(863)2547800,2542622'|'09806526'|27.08.2010|'30101810400000000860'|20.01.1994
'344011'|'РОСТОВ-НА-ДОНУ'|'ПЕР.ХАЛТУРИНСКИЙ,99'|'046015001'|'ООО КБ "ДОНИНВЕСТ"'|'ДОНИНВЕСТ'|'046015872'|'(863)2674033,2679544'|'12135515'|27.08.2010|'30101810100000000872'|20.01.1994
'344006'|'РОСТОВ-НА-ДОНУ'|'УЛ.СУВОРОВА,40'|'046015001'|'ФМКБ "ДОН-ТЕКСБАНК"ООО В Г.РОСТОВЕ-НА-ДОНУ'|'ДОН-ТЕКСБАНК'|'046015913'|'(863)2640229,2640858'|'34125825'|27.08.2010|'30101810700000000913'|30.05.1994
'344082'|'РОСТОВ-НА-ДОНУ'|'УЛ.М.ГОРЬКОГО,28/41'|'046015001'|'ЗАО КБ "РОСТОВСКИЙ УНИВЕРСАЛЬНЫЙ"'|'РОСТОВСКИЙ УНИВЕРСАЛЬНЫЙ'|'046015920'|'(863)2006131'|'34120514'|27.08.2010|'30101810900000000920'|29.07.1994
'344022'|'РОСТОВ-НА-ДОНУ'|'УЛ.КРАСНОАРМЕЙСКАЯ,298/81'|'046015001'|'ООО "ЮРБ"'|'ЮРБ'|'046015933'|'(863)2236090,2236107'|'34114169'|27.08.2010|'30101810900000000933'|20.09.1994
'344022'|'РОСТОВ-НА-ДОНУ'|'УЛ.БОЛЬШАЯ САДОВАЯ,188А/47/221'|'046015001'|'ОАО АКБ "СТЕЛЛА-БАНК"'|'СТЕЛЛА-БАНК'|'046015938'|'(863)2532100,2537733'|'35579427'|03.08.2010|'30101810400000000938'|20.09.1994
'347900'|'ТАГАНРОГ'|'УЛ.ГРЕЧЕСКАЯ,95'|'046013000'|'ФИЛИАЛ N 5 ОАО КБ "ЦЕНТР-ИНВЕСТ"'|'ЦЕНТР-ИНВЕСТ'|'046013993'|'(8634)392000,366330'|'35580784'|27.08.2010|'30101810700000000993'|15.11.1994
'344004'|'РОСТОВ-НА-ДОНУ'|'ПР.СТАЧКИ,76/26'|'046015001'|'ОАО АКБ "ДОНАКТИВБАНК"'|'ДОНАКТИВБАНК'|'046015947'|'(863)2361040,2361048'|'35583009'|27.08.2010|'30101810200000000947'|25.11.1994
'344002'|'РОСТОВ-НА-ДОНУ'|'УЛ.М.ГОРЬКОГО,92/63'|'046015001'|'ООО КБ "КРЕДЭКС"'|'КРЕДЭКС'|'046015961'|'(863)2822427,2820355'|'40510544'|27.08.2010|'30101810600000000961'|15.05.1995
'346130'|'МИЛЛЕРОВО'|'УЛ.ЛЕНИНА,16'|'046015001'|'РКЦ МИЛЛЕРОВО'|'МИЛЛЕРОВО'|'046023000'|'(86385)29474,29478'|'24175158'|08.04.2008||20.01.1994
'346720'|'АКСАЙ'|'УЛ.МИРА,5'|'046015001'|'РКЦ АКСАЙ'|'АКСАЙ'|'046027000'|'(86350)54276,54275'|'27206289'|25.09.2008||20.01.1994
'346780'|'АЗОВ'|'УЛ.МОСКОВСКАЯ,36/2'|'046015001'|'РКЦ АЗОВ'|'АЗОВ'|'046029000'|'(86342)41421,40866'|'27205569'|15.07.2010||20.01.1994
'346880'|'БАТАЙСК'|'УЛ.М.ГОРЬКОГО,84'|'046029000'|'ФИЛИАЛ N 2 ОАО КБ "ЦЕНТР-ИНВЕСТ"'|'ЦЕНТР-ИНВЕСТ'|'046029716'|'(86354)50120,50659'|'33349485'|27.08.2010|'30101810700000000716'|01.05.1994
'347042'|'БЕЛАЯ КАЛИТВА'|'УЛ.ЭНГЕЛЬСА,100'|'046015001'|'РКЦ БЕЛАЯ КАЛИТВА'|'БЕЛАЯ КАЛИТВА'|'046031000'|'(86383)25356,26801'|'27204848'|08.04.2008||20.01.1994
'347360'|'ВОЛГОДОНСК'|'УЛ.ПИОНЕРСКАЯ,80'|'046015001'|'РКЦ ВОЛГОДОНСК'|'ВОЛГОДОНСК'|'046032000'|'(86392)25429,23405'|'27204127'|18.08.2010||20.01.1994
'347371'|'ВОЛГОДОНСК'|'Б-Р ВЕЛИКОЙ ПОБЕДЫ,38-А'|'046032000'|'ВОЛГОДОНСКИЙ Ф-Л БАНКА"ВОЗРОЖДЕНИЕ"(ОАО)'|'ВОЗРОЖДЕНИЕ'|'046032707'|'(86392)28175,63438'|'33311407'|27.08.2010|'30101810900000000707'|20.01.1994
'347382'|'ВОЛГОДОНСК'|'УЛ.ЧЕРНИКОВА,3'|'046032000'|'ОАО КБ "МАКСИМУМ"'|'МАКСИМУМ'|'046032846'|'(86392)64301,63150'|'09801316'|27.08.2010|'30101810900000000846'|20.01.1994
'346350'|'КРАСНЫЙ СУЛИН'|'УЛ.ПОБЕДЫ,4'|'046015001'|'РКЦ КРАСНЫЙ СУЛИН'|'КРАСНЫЙ СУЛИН'|'046036000'|'(86367)52850,54008'|'24245798'|20.07.2010||20.01.1994
'346430'|'НОВОЧЕРКАССК'|'УЛ.МОСКОВСКАЯ,9'|'046015001'|'РКЦ НОВОЧЕРКАССК'|'НОВОЧЕРКАССК'|'046043000'|'(86352)45586,46182'|'34140244'|26.03.2009||20.01.1994
'346429'|'НОВОЧЕРКАССК'|'ПР.ЕРМАКА,44/46'|'046043000'|'ФИЛИАЛ N 3 ОАО КБ "ЦЕНТР-ИНВЕСТ"'|'ЦЕНТР-ИНВЕСТ'|'046043903'|'(86352)22103,27701'|'33354820'|27.08.2010|'30101810700000000903'|01.05.1994
'346630'|'СЕМИКАРАКОРСК'|'ПР.ЗАКРУТКИНА,79'|'046015001'|'РКЦ СЕМИКАРАКОРСК'|'СЕМИКАРАКОРСК'|'046060000'|'(86356)42240,42335'|'24231603'|26.07.2010||20.01.1994
'344010'|'РОСТОВ-НА-ДОНУ'|'УЛ.МАЛЮГИНОЙ,233'|'046027000'|'ООО "ЗЕМКОМБАНК"'|'ЗЕМКОМБАНК'|'046027267'|'(863)2800064,2800067'|'09309519'|20.08.2010|'30101810200000000267'|20.01.1994
'344016'|'РОСТОВ-НА-ДОНУ'|'УЛ.НИКУЛИНОЙ, Д.3'|'046015001'|'ПУ БАНКА РОССИИ ДОНСКОЕ'|'БАНКА РОССИИ ДОНСКОЕ'|'046080002'|'(863)2774469,2774583'||27.12.2004||20.01.1994
'391300'|'КАСИМОВ'|'УЛ.СОВЕТСКАЯ,Д.14'|'046126001'|'РКЦ КАСИМОВ'|'КАСИМОВ'|'046121000'|'(231)24036,20828'|'42317142'|27.10.2003||20.01.1994
'390000'|'РЯЗАНЬ'|'УЛ.СОБОРНАЯ,20'|'046126001'|'ГРКЦ ГУ БАНКА РОССИИ ПО РЯЗАНСКОЙ ОБЛ.'|'ГУ БАНКА РОССИИ ПО РЯЗАНСКОЙ О'|'046126001'|'(0912)295712,295715'|'42317107'|26.02.2008||20.01.1994
'390023'|'РЯЗАНЬ'|'УЛ.ЕСЕНИНА,82/26'|'046126001'|'ПРИО-ВНЕШТОРГБАНК (ОАО)'|'ПРИО-ВНЕШТОРГБАНК (ОАО)'|'046126708'|'(0912)244900,244914'|'09807224'|15.12.2008|'30101810500000000708'|20.01.1994
'390000'|'РЯЗАНЬ'|'УЛ.ПОЧТОВАЯ,64'|'046126001'|'ООО "МКБ ИМ.С.ЖИВАГО"'|'МКБ ИМ.С.ЖИВАГО'|'046126744'|'(0912)289525,254379'|'12208964'|03.08.2010|'30101810700000000744'|20.01.1994
'188662'|'МУРИНО'|'УЛ.ЦЕНТРАЛЬНАЯ,46'|'044106001'|'"СПОРТИНВЕСТБАНК" ООО'|'СПОРТИНВЕСТБАНК'|'044106741'|'(812)3185374,3185375'|'12187601'|06.08.2010|'30101810200000000741'|20.01.1994
'107078'|'МОСКВА'|'УЛ.КАЛАНЧЕВСКАЯ,13'|'044552000'|'НОРВИК БАНК (ОАО)'|'НОРВИК БАНК (ОАО)'|'044552763'|'(495)9379978,9379977'|'12187831'|27.08.2010|'30101810900000000763'|20.01.1994
'391960'|'РЯЖСК'|'УЛ.ВЫСОТНАЯ,Д.1-А'|'046126001'|'РКЦ РЯЖСК'|'РЯЖСК'|'046137000'|'(232)21140,22269'|'41447463'|27.10.2003||20.01.1994
'391550'|'ШАЦК'|'УЛ.КОМСОМОЛЬСКАЯ,13'|'046126001'|'РКЦ ШАЦК'|'ШАЦК'|'046150000'|'(247)21439,21430'|'26703271'|13.05.2004||20.01.1994
'390000'|'РЯЗАНЬ'|'УЛ.ПОЖАЛОСТИНА,Д.19'|'046126001'|'РЯЗАНСКОЕ ОСБ N 8606'|'РЯЗАНСКОЕ ОСБ N 8606'|'046126614'|'(0912)215956,215958'|'09248701'|03.08.2010|'30101810500000000614'|27.09.1994
'390046'|'РЯЗАНЬ'|'УЛ.ВВЕДЕНСКАЯ,Д.110'|'046126001'|'БАНК "ВЯТИЧ" (ОАО)'|'ВЯТИЧ'|'046126701'|'(0912)219409,219407'|'34461327'|03.08.2010|'30101810400000000701'|15.06.1994
'410029'|'САРАТОВ'|'УЛ.СОВЕТСКАЯ 2'|'046311001'|'ГРКЦ ГУ БАНКА РОССИИ ПО САРАТОВСКОЙ ОБЛ.'|'ГУ БАНКА РОССИИ ПО САРАТОВСКОЙ'|'046311001'|'(8452)278810,742218'|'51422777'|29.10.2007||20.01.1994
'410012'|'САРАТОВ'|'УЛ.ВАВИЛОВА,1/7'|'046311001'|'САРАТОВСКОЕ ОСБ N 8622'|'САРАТОВСКОЕ ОСБ N 8622'|'046311649'|'(8452)734901'|'02812156'|09.08.2010|'30101810500000000649'|09.12.1994
'115280'|'МОСКВА'|'УЛ.ЛЕНИНСКАЯ СЛОБОДА,19 СТР.32'|'044552000'|'ЗАО "ОРБАНК"'|'ОРБАНК'|'044552706'|'(495)7717101'|'09251146'|27.08.2010|'30101810200000000706'|20.01.1994
'410031'|'САРАТОВ'|'УЛ.РАДИЩЕВА 28'|'046311001'|'ЗАО "ЭКОНОМБАНК"'|'ЭКОНОМБАНК'|'046311722'|'(845)260613,261679'|'09301178'|09.08.2010|'30101810100000000722'|20.01.1994
'123022'|'МОСКВА'|'УЛ.КРАСНАЯ ПРЕСНЯ,26 СТР.2'|'044525000'|'КБ "БНП ПАРИБА ВОСТОК" ООО'|'БНП ПАРИБА ВОСТОК'|'044525811'|'(495)4116241,7295200'|'24387587'|27.08.2010|'30101810500000000811'|20.01.1994
'410012'|'САРАТОВ'|'УЛ.ИМ.РАХОВА В.Г.,129'|'046311001'|'ОАО "НВКБАНК"'|'НВКБАНК'|'046311751'|'(8452)344344'|'12237925'|09.08.2010|'30101810100000000751'|20.01.1994
'410071'|'САРАТОВ'|'УЛ.ШЕЛКОВИЧНАЯ,177'|'046311001'|'ООО БАНК "САРАТОВ"'|'САРАТОВ'|'046311755'|'(8452)560355,560442'|'09809080'|09.08.2010|'30101810300000000755'|20.01.1994
'410028'|'САРАТОВ'|'УЛ.РАБОЧАЯ,27'|'046311001'|'ОАО КБ "СИНЕРГИЯ"'|'СИНЕРГИЯ'|'046311766'|'(8452)223117,223501'|'26896910'|09.08.2010|'30101810700000000766'|22.08.1994
'410600'|'САРАТОВ'|'УЛ.МОСКОВСКАЯ,75'|'046311001'|'ООО КБ "НАРАТБАНК"'|'НАРАТБАНК'|'046311771'|'(8452)511995,504224'|'12253203'|09.08.2010|'30101810300000000771'|20.01.1994
'445904'|'ТОЛЬЯТТИ'|'УЛ.НОВЫЙ ПРОЕЗД,8'|'043678000'|'ЗАО "ФИА-БАНК"'|'ФИА-БАНК'|'043678929'|'(8482)341880,341906'|'42530114'|17.07.2008|'30101810100000000929'|20.01.1994
'410065'|'САРАТОВ'|'2-ОЙ КРАСНОАРМЕЙСКИЙ ТУПИК'|'046322000'|'ФИЛИАЛ "ОЛИМП" ОАО "НВКБАНК"'|'ОЛИМП'|'046322793'|'(8452)459078,459079'|'33211433'|10.08.2010|'30101810300000000793'|20.01.1994
'410002'|'САРАТОВ'|'УЛ.МИЧУРИНА,166/168'|'046311001'|'ЗАО АКБ "ЭКСПРЕСС-ВОЛГА"'|'ЭКСПРЕСС-ВОЛГА'|'046311808'|'(8452)304040'|'33240417'|09.08.2010|'30101810600000000808'|15.11.1994
'410033'|'САРАТОВ'|'МОЛОДЕЖНЫЙ ПР.,9'|'046311001'|'РКЦ ЛЕНИНСКИЙ'|'ЛЕНИНСКИЙ'|'046322000'|'(8452)130401,130402'|'26851557'|24.12.2007||20.01.1994
'410031'|'САРАТОВ'|'УЛ.ВАЛОВАЯ,2/10'|'046311001'|'Ф-Л ГПБ (ОАО) В Г.САРАТОВЕ'|'Ф-Л ГПБ (ОАО) В Г.САРАТОВЕ'|'046311763'|'(845)390602,390682'|'26832123'|02.11.2009|'30101810800000000763'|15.06.1994
'410017'|'САРАТОВ'|'УЛ.ЧЕРНЫШЕВСКОГО,90'|'046311001'|'ЗАО "БАНК "АГРОРОС"'|'АГРОРОС'|'046311772'|'(8452)207263'|'26902728'|09.08.2010|'30101810600000000772'|01.07.1994
'410052'|'САРАТОВ'|'ПР.50 ЛЕТ ОКТЯБРЯ,118-А'|'046322000'|'ОАО "ГАЗНЕФТЬБАНК"'|'ГАЗНЕФТЬБАНК'|'046322801'|'(8452)306973,306993'|'34183785'|10.08.2010|'30101810700000000801'|15.05.1995
'413503'|'ЕРШОВ'|'УЛ.ИНТЕРНАЦИОНАЛЬНАЯ,17'|'046311001'|'РКЦ ЕРШОВ'|'ЕРШОВ'|'046329000'|'(84564)51067,51062'|'26851600'|27.05.2008||20.01.1994
'410002'|'САРАТОВ'|'УЛ.ИМ.ЧЕРНЫШЕВСКОГОН.Г.170/176'|'046322000'|'ООО "БАНК ФИНИНВЕСТ"'|'БАНК ФИНИНВЕСТ'|'046322769'|'(8452)477000'|'09309064'|10.08.2010|'30101810800000000769'|20.01.1994
